id;character;origin_dialogue;translated_dialogue
CAGF011BY;BY;Mmm. You look so cute in that janitor outfit!;
CAGF012RA;RA;Let's go to Ford's--I mean, MY sanctuary.;
CAGF013BY;BY;Yes, noble Psychomaster.;
CAGF014RA;RA;It's time to go to the lake!;
CAGF015BY;BY;Yessir, Admiral Sir!;
CAGF016RA;RA;Bring me near the Geodesic Psychoisolation Chamber.;
CAGF017BY;BY;Roger that, Ranger Cruller!;
CAGF018RA;RA;Nowhere! I just like to come down here to hear your voice.;
CAGF019BY;BY;Pop in anytime, sir.;
CAGG000SA;SA;Is that the cleaning lady? ;
CAGG001SA;SA;I'll get those files out of your way, just as soon as I'm done with these... tests...;
CAGG002SA;SA;Ah, yes. Thank you Razputin, for helping me clean up.;
CAGH000RA;RA;Is this going to hurt?;
CAGH001RA;RA;Have you tested this thing out on humans yet?;
CAGH002RA;RA;Will I get in trouble with Milla? She told me not to take any paranormal training while I'm here.;
CAGH003RA;RA;Could you try it first?;
CAGH004RA;RA;Okay, I'm ready to learn how to really fight!;
CAGH005SA;SA;Oh. Really? Hm.;
CAGH006RA;RA;What?;
CAGH007SA;SA;Uh, nothing. It's just that I didn't think you'd really take me up on that offer. It usually scares the kids off.;
CAGH008RA;RA;Well, not me. I'm ready to kill for my camp!;
CAGH009SA;SA;Listen, I'm sorry, but I can't train you. Agent Vodello would kill me.;
CAGH010RA;RA;What's the big deal? What she doesn't know won't hurt her.;
CAGH011SA;SA;You don't even have a Marksmanship Learner's Permit. I could lose my job!;
CAGH012RA;RA;I'll get one!;
CAGH013SA;SA;Even if you used that secret passage over there and snuck into his sanctuary...;
CAGH014SA;SA;Agent Cruller would never give you a Marksmanship Learner's permit.;
CAGH015RA;RA;Agent Cruller...;
CAGH016SA;SA;Never in a million--;
CAGH017RA;RA;I'm off! Be right back after I talk with Agent Cruller!;
CAGH018SA;SA;Did you convince Agent Cruller to give you a Marksmanship Learner's Permit yet?;
CAGH019RA;RA;Oh... uh... yes. But I left it in my other pants. Be right back.;
CAGH020RA;RA;Okay I got it. Check it out.;
CAGH021SA;SA;Well my ass is covered.;
CAGH022SA;SA;Are you sure you are ready to do this? It could be dangerous.;
CAGH023RA;RA;Yes! Are you going to pull me into your mind like the Coach did?;
CAGH024SA;SA;Ha. No offense, but it's time you saw what an organized mind looks like.;
CAGH025RA;RA;Almost! I just have to get my affairs in order first.;
CAGH026RA;RA;Just in case I die.;
CAGH027SA;SA;Come back when you are ready.;
CAGH028RA;RA;Okay, time to face my big, diving-helmet spitting personal demons.;
CAGH029SA;SA;That's the spirit.;
CAGH030RA;RA;Okay, I'm a certified levitator now. Ready to roll. ;
CAGH031SA;SA;Hmm.;
CAGH032SA;SA;I've been running some tests. It seems that the sensitive circuitry of the Brain Tumbler is picking up too much psychic interference to be safe. ;
CAGH033SA;SA;The thoughts of some other entity are interlacing with yours at a dangerous level, which explains many of the strange things you've seen.;
CAGH034SA;SA;I must call off the experiments until we know more.;
CAGH035RA;RA;Sasha, there's no time. I think my vision about Dogen came true. I'm worried it's going to happen to the others if we don't get to the bottom of this quick.;
CAGH036SA;SA;But we don't know where the foreign projections are coming from yet.;
CAGH037RA;RA;Is there a faster way to find out than sending me in there to investigate?;
CAGI000RA;RA;Wow. Is this what the inside of my mind looks like?;
CAGI001SA;SA;Not yet. You are still traveling through the astral plane.;
CAGI002SA;SA;This is a tiny corner of what we call the Collective Unconscious--a place in which all of our unconscious minds are connected.;
CAGI003SA;SA;You have just begun your training, Razputin, so many of the connections with other minds are still not developed for you, and those doorways remain just out of reach.;
CAGI004SA;SA;But the more you explore the mental world, the more connections you will form.;
CAGI005SA;SA;Right now the only unconscious world you can enter is that one.;
CAGI006SA;SA;Your own.;
CAGI007SA;SA;Step through it and we'll continue.;
CAGJ000CO;CO;Oof!;Oof!
CAGJ001RA;RA;Hi. I'm here for Basic Braining?;ไง ฉันมาเรียน Basic Braining?
CAGK000RA;RA;They seem to all be in a trance while they astrally project themselves into the Coach's psyche.;ทุกคนเหมือนตกอยู่ในภวังค์ตอนกำลังถอดจิตเข้าไปยังจิตใจของโค้ช
CAGK001RA;RA;Which is awesome.;ยอดเลยแฮะ
CAGL000DO;DO;Shut up!;หุบปาก!
CAGL001DO;DO;I am not!;ฉันเปล่า!
CAGL002DO;DO;I wouldn't!;ฉันจะไม่ทำ!
CAGL003DO;DO;I'm not going to do that!;ฉันจะไม่ทำแบบนั้น!
CAGL004DO;DO;You squirrels think you're so smart!;เจ้ากระรอกนายคิดว่าพวกนายฉลาดมากสินะ!
CAGL005DO;DO;Ooooh! I'm so cool. I'm a squirrel.;โอ้! ฉันเจ๋ง ฉันเป็นกระรอก
CAGL006DO;DO;Well you know what we call you? Rats with wings.;แล้วนายรู้ไหมว่าพวกเราเรียกนายว่าไง? พวกหนูมีปีกไง
CAGL007DO;DO;Well, then we call you something else. Nut rats!;แล้วเราก็เรียกอย่างอื่นด้วย เช่น พวกหนูโง่!
CAGL008DO;DO;Fluffy rats!;พวกหนูมีขน!
CAGL009DO;DO;And what's that supposed to mean?;แล้วนั่นหมายถึงอะไร?
CAGL010DO;DO;It's a special hat, and you should be glad I'm wearing it!;มันเป็นหมวกแบบพิเศษ และพวกนายควรจะดีใจที่ฉันสวมมันอยู่!
CAGL011DO;DO;No!;ไม่!
CAGL012DO;DO;Never!;ไม่มีทาง!
CAGL013DO;DO;I do too understand what you're saying, and I don't appreciate it!;ฉันก็เข้าใจที่นายพูด และฉันก็ไม่พอใจ!
CAGL014DO;DO;You guys are making me so mad!;พวกนายทำฉันโกรธ!
CAGL015DO;DO;Quit it! You'll knock off my special hat!;หยุดซะ! นายจะทำหมวกพิเศษฉันหลุด!
CAGM000RA;RA;Hey, sorry about hitting you a minute ago. That was totally an accident.;เฮ้ ขอโทษที่เมื่อกี้ตีนาย มันเป็นอุบัติเหตุจริง ๆ
CAGM001DO;DO;Oh, okay, Raz. I know you wouldn't do that on purpose.;โอ้ โอเค แรซ ฉันรู้ว่านายไม่ได้ตั้งใจ
CAGM002RA;RA;What are they lying to you about, anyway?;พวกมันโกหกนายเรื่องอะไรเหรอ?
CAGM003DO;DO;Nothing!;เปล่า!
CAGM004RA;RA;Hey, what happened to the squirrels?;เฮ้ เกิดอะไรขึ้นกับพวกกระรอก?
CAGM005DO;DO;They lied. They lied... and then--then--then they--they left.;พวกมันโกหก. พวกมันโกหก...แล้ว--แล้ว-- แล้ว-- พวกมัน-- มันก็ไป
CAGN000PH;PH;You're lucky I'm not burning people any more.;
CAGN001QU;QU;Not cool, bro.;
CAGO000LI;LI;Grow up.;
CAGP000CH;CH;Earthling violence is why we haven't been asked to join the greater galactic community, you know. ;
CAGQ000NI;NI;Hmmm.;
CAGQ002NI;NI;Grrrr.;
CAGQ003NI;NI;(Sigh.);
CAGQ005NI;NI;Quit it, Bobby! I know that's you! Jerk.;
CAGR000MH;MH;Ah, thanks for offer, but only want to fight bear today.;
CAGR001MH;MH;Mikhail will find you.;
CAGS000FO;FO;That's not how true Psychonauts behave, Razputin.;
CAGT000CO;CO;Can't you see I'm busy here?;
CAGT001CO;CO;(Grunt.);
CAGU000VE;VE;Raz, I'm sorry but that's not how you play this game.;
CAGV000NI;NI;Now I'm NEVER going to show you how to do this, jerk!;
CAGW000EL;EL;(...mutter...);
CAGW003EL;EL;Nils?;
CAGW004EL;EL;Nils!;
CAGW005EL;EL;Nils...;
CAGW007DO;DO;Uh�;
CAGW008DO;DO;Ummmmm�;
CAGW009DO;DO;I dunno.;
CAGW010EL;EL;Just ignore him, Dogen. He's trying to nose his way into our private conversation.;
CAGW011DO;DO;But...;
CAGX000MP;MP;Eep.;
CAGX001MP;MP;Eek.;
CAGX002MP;MP;Grk.;
CAGY000KI;KI;Just ignore him, Franke.;
CAHA003MF;MF;Hey!;
CAHA004MF;MF;Is anybody out there?;
CAHA005MF;MF;Let me out!;
CAHA006MF;MF;Hellllllp!;
CAHA007MF;MF;Somebody!;
CAHA008MF;MF;There's no bathroom in here!;
CAHB000LI;LI;Hey, quit it!;
CAHB001LI;LI;Ow. You're lucky you're no good at that yet.;
CAHC000JT;JT;Hey! You make me chip a tooth on this mouth harp and there's gonna be a showdown!;
CAHC001CP;CP;Careful eh? I just got this thing in tune!;
CAHE000BZ;BZ;Ha ha ha!;
CAHE005BZ;BZ;Look at him squirm!;
CAHE006BZ;BZ;That's the funniest thing I ever saw!;
CAHE007BZ;BZ;I think I'm going to puke that's so funny.;
CAHE008BZ;BZ;Stupid fish!;
CAHE009BZ;BZ;Think you're better than us cuz you can swim?;
CAHE015BN;BN;So funny!;
CAHE016BN;BN;Good one, Bobby!;
CAHE017BN;BN;You've got the best ideas, Bobby!;
CAHE018BN;BN;Yeah, stupid fish!;
CAHE019BN;BN;Man, do I hate fish!;
CAHE020BZ;BZ;Oh, no you don't!;
CAHE021BZ;BZ;Oopsy daisy!;
CAHF000RA;RA;Elton. Ask if any of them have lost a big red button.;
CAHG000FO;FO;Ah, eager to get whacked on the head with a broom handle too, I see!;
CAHG001FO;FO;Hey! I should wring you out like a wet mop!;
CAHG002FO;FO;How about I clean your clock instead of the floor, eh?;
CAHH000FO;FO;I will flip you like a half-done burger, boy.;
CAHH001FO;FO;I will take out your intestines, fry 'em into hash browns, and sew 'em back into your body before you ever get the chance to try that again!;
CAHH002FO;FO;How'd you like to be branded with a hot spatula, eh?;
CAHI000FO;FO;I will take one of these paddles to your psychic behind if you don't knock that off!;
CAHI001FO;FO;I will sink you so deep in that lake, no dredge crew would ever find ya.;
CAHI002FO;FO;I'll make a canoe out of your hide, if you try that one more time!;
CAHJ000FO;FO;Ow!;
CAHJ001FO;FO;Aye!;
CAHJ003FO;FO;I will rake you into the next dimension if you don't knock that off.;
CAHJ004FO;FO;I will whittle you into a neckerchief holder in two seconds, you hear me?;
CAHJ005FO;FO;I know places in these woods, I could hide a body so nobody would find it, ever.;
CAHJ006FO;FO;I will burn you like a pile of autumn leaves if you do that again.;
CAHK000VE;VE;Shhh! You'll tip off my target.;
CAHK001VE;VE;Don't tell anyone I'm out here!;
CAHK002RA;RA;Roger.;
CAHK003VE;VE;You see those guys?;
CAHK004RA;RA;Nope.;
CAHK005VE;VE;Hm.;
CAHL000RA;RA;Hey are you guys getting back together?;
CAHL003EL;EL;Hey, only I get to hit him!;
CAHL004NI;NI;Hey, if I can't hit her, neither can you!;
CAHM000RA;RA;Hey, what's on?;
CAHM001RA;RA;What do you like better, TV or air?;
CAHM002RA;RA;Hey, do you happen to know the country code for Tuvalu?;
CAHM003RA;RA;First question: What do you think the queen is drinking right now? Second question: What was your favorite science fiction miniseries in the eighties?;
CAHM004DO;DO;TEE VEE!;
CAHN000RA;RA;Oh, man. These guys are all getting Advanced Levitation training while I'm just standing here!;
CAHN001RA;RA;Yeah. I remember back when I was still in Levitation class.;
CAHP000RA;RA;Heck yeah! Let me at them doggies!;
CAHP001JT;JT;Okay then, let's see some fancy shootin!;
CAHP002RA;RA;Nah, I don't feel like shooting right now. I've got a headache.;
CAHP003JT;JT;Ah, me too. ;
CAHP004JT;JT;Is yours named Elka Doom too?;
CAHP005JT;JT;Ah ha ha.;
CAHP006JT;JT;Wait. She's not around these parts, is she?;
CAHQ000JT;JT;Hey, not bad city slicker!;
CAHQ001JT;JT;Bull's-eye!;
CAHQ002JT;JT;Hooooo dawg!;
CAHQ003JT;JT;Nice job!;
CAHQ004JT;JT;Good shootin!;
CAHQ005JT;JT;Aw, next time.;
CAHQ006JT;JT;That was close!;
CAHQ007JT;JT;Oooh, too bad.;
CAHQ008JT;JT;Steady...;
CAHQ009JT;JT;If that was a rustler, he'd a gotten away!;
CAHS000RA;RA;I, uh, haven't told Bobby to lay off the fish torture yet, but I'm going to.;
CAHS001EF;EF;Uh-huh.;
CAHS002RA;RA;Okay, if you guys need me I'm going to be studying Levitation with Milla Vodello.;
CAHS003RA;RA;The Mental Minx?;
CAHT000RA;RA;Yes, I'd like to practice some more on the Levitation course.;
CAHT001MI;MI;Well... class is over. But the party never ends!;
CAHT002RA;RA;No, I'm here to warn you.  I think there is a monster in the lake!;
CAHT003MI;MI;You mean the Hideous Hulking Lungfish of Lake Oblongata?;
CAHT004MI;MI;Darling, every summer camp has its stories. But that's all they are.;
CAHT005RA;RA;This one ate Dogen's brains.;
CAHT006MI;MI;Now, stop spreading rumors. I know Dogen seems a little... naive... but he is actually a very powerful psychic.;
CAHT007MI;MI;You know what it's like to stand out, Razputin, so maybe you could help him out, eh?;
CAHT008RA;RA;Well, I just wanted to stop by and say hi.;
CAHT009MI;MI;Oh, how nice. Isn't it a lovely day? It just seems like on a beautiful day like this, nothing could go wrong, you know?;
CAHU000VE;VE;Oh, now Raz, you made me lose my place. Where was I, girls?;
CAHU001VE;VE;Oh well. Guess I have to start over at the beginning!;
CAHU002VE;VE;(Ahem ahem.);
CAHU003RA;RA;Vernon, you keep watch over these guys while I try to find their brains. I'm going back to Sasha's Lab now to find out what's going on.;
CAHU004VE;VE;Take your time. I've got a lot of really good stories.;
CAHV000RA;RA;Hey, there's this whole brain-stealing thing going on that you should know about.;
CAHV001EL;EL;Razputin? NOT NOW.;
CAHW001CP;CP;Hey, not right now, okay Raz?;
CAHW002RA;RA;Chicks.;
CAHW003CP;CP;Tell me about it.;
CAHX004RA;RA;Maybe these guys are better off without their brains. They seem so nice now.;
CAHY000RA;RA;You're not going to, uh, kill Benny, are you?;
CAHY001MH;MH;Difficult to say. ;
CAHZ000RA;RA;Hey, you guys aren't going around taking people's brains out, are you?;
CAHZ001MF;MF;Not yet, but maybe we should do some market research on that, and see if there's a demand for that service.;
CAIA000LI;LI;Quit it! I'm trying to hear something!;
CAIB000RA;RA;Hey, J.T. I could use a hired gun on this brain-stealing case I'm working on.;
CAIB001JT;JT;Huh? Oh, sorry Raz. I'm a little preoccupied right now. Got a lot of figurin' to do.;
CAIC002RA;RA;You should take advantage of this time to quietly reflect upon your life, Benny.;
CAIC003BN;BN;Raz, buddy! You gotta help me!;
CAID000EF;EF;Not NOW, Raz!;
CAID001RA;RA;Hey, you guys want to go do something?;
CAID002RA;RA;Watch TV or something?;
CAID003RA;RA;Want to help me find Dogen's brains?;
CAID004RA;RA;They're missing.;
CAID005EF;EF;Mmf. No, he's just like that. Mffm.;
CAID006RA;RA;I, uh, I beat Bobby in this Levitation race. It was pretty cool.;
CAID007RA;RA;I got a, uh... Oarsman's Badge, so I can get us a canoe if you guys want to go... canoeing.;
CAID008RA;RA;Have you guys ever jumped down these big, hollow stumps they have all around camp?;
CAID009RA;RA;No?;
CAID010RA;RA;Okay, ummm, I'm gonna go back to Sasha's secret lab now. If you guys need me, that's where I'll be.;
CAIE000RA;RA;Yes! I got a brain!;
CAIF000FO;FO;Well, the good thing about you finding that kid's brain--besides the whole thinking and feeling they'll be able to do now--;
CAIF001FO;FO;is that they will be adding their subconscious mental attention to your quest, and their energy will increase your mental health potential!;
CAIF002RA;RA;That sounds great, but is the surgery going to be dangerous?;
CAIF003FO;FO;Nothing's dangerous when you have the right tools. ;
CAIF004FO;FO;Messy, yes, but not dangerous.;
CAIF005RA;RA;...and so that's what happened to your brain.;
CAIF006RA;RA;...and that's how the Coach is planning to take over the world.;
CAIF007RA;RA;...so that's who's been kidnapping all the kids.;
CAIF008RA;RA;...and that's why we have to find Lili right away.;
CAIF009RA;RA;...so, any questions?;
CAIF010RA;RA;...and so that's why, even though she is a girl, and we are good friends, she is not, technically, my "girlfriend.";
CAIF011RA;RA;...and that is how I beat the Hideous, Hulking Lungfish of Lake Oblongata.;
CAIF012RA;RA;...and then the Lungfish ate me and we became best friends.;
CAIF013RA;RA;...and that's why finding your brain in particular was my highest priority.;
CAIF014RA;RA;...so, as you can imagine, we are in some bad trouble.;
CAIF015RA;RA;...that's a good question. But I didn't taste it, so I don't really know the answer for sure.;
CAIF016RA;RA;...and that's why we need your help more than anybody's.;
CAIF017RA;RA;...and so--long story short--we're hoping for the best, but preparing for the worst.;
CAIF018RA;RA;...and that's how I earned all my merit badges.;
